UMAP1,UMAP2,leiden,cell_type,is_KC,rut_expression
2.866016,6.7980137,53,T4/T5,0,1.0
3.5834198,6.3183208,53,T4/T5,0,0.0
2.174963,7.447526,53,T4/T5,0,0.0
-0.69723254,-1.1608615,48,79,0,0.0
-10.32256,-6.920336,49,Mi1,0,1.0
-6.487102,10.262396,50,T2a,0,0.0
-3.1191998,1.0142853,49,136,0,0.0
1.058042,-3.8351688,49,7,0,1.0
-5.508468,10.686998,50,T2a,0,0.0
1.7120241,6.0557184,53,T4/T5,0,0.0
-13.149903,1.8487217,49,T3,0,0.0
-9.987069,8.73387,49,G-KC,1,0.0
0.19334596,-0.9537548,48,27,0,0.0
10.197864,2.4482017,51,PNG,0,0.0
-4.0140114,1.4240869,53,131,0,0.0
1.0273818,-3.572008,49,78,0,1.0
-5.342076,5.149253,50,Tm9,0,0.0
-4.1940413,-0.5801152,49,LPC1,0,0.0
-5.450231,10.281898,50,T2a,0,1.0
-3.2902565,-5.406234,50,14,0,0.0
-2.754709,6.151344,50,Tm2,0,0.0
-4.811884,1.0998473,49,Tm5c,0,0.0
3.727952,-2.6368525,50,24,0,0.0
-11.159721,5.9524302,49,A/B*-KC,1,4.0
-9.993276,7.4416127,49,G-KC,1,1.0
-1.0681796,6.573303,52,C2,0,0.0
8.520204,0.5417274,50,CSM,0,0.0
1.0654067,1.6345017,56,57,0,0.0
-3.065328,0.8775351,49,136,0,0.0
-2.183081,-0.9174754,49,LC10a/b,0,1.0
-0.10988953,2.8604503,55,Tm20,0,0.0
-0.68477464,-4.8515506,48,168,0,1.0
9.436961,-3.2732744,51,PLM,0,0.0
-8.111444,2.3097324,51,Tm3,0,1.0
-1.6769105,-4.441926,50,147,0,2.0
-7.778391,0.2243421,51,TmY5a,0,2.0
-6.333972,-1.6897668,49,42,0,0.0
2.4822853,-2.169096,49,Dm12,0,3.0
-2.085537,-3.85594,48,82,0,1.0
-1.5252452,-2.9295905,48,82,0,1.0
-3.4044063,-0.46206194,49,Pm4,0,0.0
3.2413912,6.729169,53,T4/T5,0,0.0
-1.7631946,2.3285468,55,83,0,2.0
-8.24629,7.0133247,50,A/B-KC,1,2.0
-1.2300473,1.2461973,55,55,0,1.0
-6.5353703,-8.327205,50,81,0,0.0
-4.816933,1.1680984,49,Tm5c,0,0.0
-0.6256748,-2.3164244,48,25,0,0.0
6.4498773,5.832812,57,AST,0,0.0
-9.319317,-2.1599934,50,Pm1-3,0,0.0
-6.297793,2.4570518,50,PB4/5,0,2.0
-2.2334394,-5.4767118,50,30,0,8.0
2.4352493,-3.5876875,49,114,0,7.0
1.7461885,-9.30534,52,LLPC1,0,2.0
-0.36761054,-5.45127,48,36,0,0.0
-3.963953,-5.052154,50,14,0,4.0
3.766939,3.3053381,52,L2/L3,0,0.0
1.369866,-4.3718038,49,62,0,0.0
1.7826995,-1.2300128,49,101,0,0.0
-10.440008,-6.555009,49,Mi1,0,0.0
-2.917616,8.390781,51,26,0,0.0
-0.18296784,-6.799305,49,122,0,3.0
-2.6873066,8.380544,51,26,0,0.0
-3.60142,-4.15326,51,168,0,0.0
1.8883566,-8.202792,52,LLPC1,0,0.0
-0.124445096,5.581635,49,177,0,0.0
-13.087828,-1.9036242,50,T1,0,0.0
2.4780288,-3.5878854,49,119,0,1.0
-11.080022,2.4787521,49,T2,0,0.0
-11.785276,6.3209825,49,A/B*-KC,1,2.0
-9.064624,5.6051664,50,A/B-KC,1,0.0
0.37958753,0.7857741,56,34,0,0.0
-13.028214,1.8521504,49,T3,0,0.0
-1.2814006,0.8747474,56,19,0,0.0
-9.807824,9.0772915,49,G-KC,1,4.0
-2.0397089,-6.4786353,51,OPN,0,1.0
-6.432256,10.186471,50,T2a,0,1.0
-2.9387147,5.8619065,50,Tm2,0,0.0
3.9270742,-0.9766372,54,15a,0,1.0
0.4275019,-9.256948,49,dFB_A,0,0.0
-2.6618495,-4.5273385,49,35,0,0.0
-3.084342,-5.046535,50,18,0,0.0
6.746144,8.394141,57,AST,0,0.0
4.469888,0.5598344,54,Dm3,0,1.0
-1.9458283,-3.4713235,48,82,0,1.0
-2.341093,3.239528,55,69,0,0.0
-11.332415,-3.9207234,53,192,0,0.0
8.73978,4.243016,51,ENS,0,0.0
-0.81673574,1.1963685,55,55,0,0.0
-2.1274643,-1.0116802,49,LC10a/b,0,1.0
-4.634608,7.2851024,52,Tm4,0,0.0
1.9297309,-3.8516607,49,78,0,0.0
-11.506144,-0.87415594,52,178,0,1.0
-2.9840806,-2.4081886,49,91,0,5.0
-1.0045352,0.044096846,55,140,0,0.0
2.243708,1.6500906,51,87,0,0.0
-11.109556,2.362069,49,T2,0,0.0
-10.499817,-6.7783203,49,Mi1,0,0.0
2.9829717,5.749153,53,T4/T5,0,0.0
-1.084905,-9.840519,49,dFB_B,0,2.0
3.3174872,-3.7949781,49,172,0,0.0
3.7168896,6.307365,53,T4/T5,0,0.0
-2.1308837,-6.135778,50,30,0,2.0
2.800523,7.169402,53,T4/T5,0,0.0
-0.28098005,9.532103,49,5,0,0.0
-11.084881,2.3705225,49,T2,0,1.0
2.4561346,7.614523,53,T4/T5,0,1.0
1.2998755,3.4069033,52,TmY3,0,0.0
5.440096,4.1054654,57,65,0,1.0
-10.494375,-6.932877,49,Mi1,0,0.0
-3.4766107,-6.8909483,51,OPN,0,1.0
-0.73104,9.101745,49,5,0,1.0
-11.328651,6.166931,49,A/B*-KC,1,2.0
0.4394039,-7.739452,52,148,0,1.0
3.5038533,-4.002488,49,119,0,1.0
1.8581553,6.171965,53,T4/T5,0,1.0
-2.3832972,-4.8667564,49,95,0,2.0
-1.7051502,1.4406736,55,83,0,0.0
-2.7732625,-5.139885,50,18,0,1.0
-1.0989805,1.7220753,55,83,0,0.0
0.4713319,-5.859189,52,6,0,0.0
0.083822764,1.4117868,56,34,0,3.0
-2.066034,-3.746245,48,12,0,0.0
7.0471354,3.3341475,51,33,0,0.0
-2.6175406,8.489672,51,26,0,0.0
1.4743146,5.7820754,53,T4/T5,0,1.0
-7.0743937,0.17402297,51,TmY5a,0,0.0
1.2827718,-5.223414,49,62,0,0.0
-2.2633846,1.8413616,55,127,0,1.0
-1.4074143,-2.6516192,48,143,0,0.0
6.371012,-1.3935941,50,184,0,0.0
-0.6818487,-4.9325876,48,36,0,0.0
6.745531,1.164635,50,CSM,0,2.0
10.518107,7.67651,51,ENS,0,0.0
-0.40133807,-11.152412,51,98,0,0.0
-7.738178,0.55839604,51,TmY5a,0,0.0
7.3729353,6.8879366,57,AST,0,0.0
-1.5265405,-1.0714514,49,169,0,0.0
-1.2414037,-5.519188,50,36,0,2.0
1.9112804,-8.711542,52,LLPC1,0,0.0
1.1547718,-1.7134743,51,53,0,0.0
-2.062969,-1.0999882,49,LC10a/b,0,1.0
-9.323195,8.799282,49,G-KC,1,4.0
0.92938083,-5.9957476,52,6,0,1.0
0.76493895,-1.5982683,51,53,0,2.0
1.8243313,6.6975327,53,T4/T5,0,0.0
-3.2480252,1.8303632,49,188,0,0.0
7.0601196,3.501351,51,33,0,1.0
3.7472568,3.8641317,52,L2/L3,0,5.0
5.051236,0.6899902,54,Dm3,0,0.0
-8.084175,-2.915888,55,186,0,0.0
-5.4648075,-1.3849651,49,42,0,0.0
-1.7159765,-5.5723696,50,66,0,1.0
-4.2289395,-0.4542884,49,LPC1,0,6.0
0.64967275,-4.280376,49,7,0,0.0
-2.4613488,11.793491,52,Dm8/Dm11,0,0.0
-3.5452569,-1.9414091,49,LC4,0,3.0
4.073891,-2.5319524,50,24,0,0.0
2.3503559,6.4256787,53,T4/T5,0,0.0
-10.3831415,-6.641566,49,Mi1,0,0.0
-6.0404744,5.130814,50,Tm9,0,0.0
2.425601,6.827296,53,T4/T5,0,0.0
-1.2453023,-0.34466195,56,113,0,1.0
2.317054,-9.288177,52,LLPC1,0,0.0
-8.111813,-1.9987236,50,194,0,1.0
-13.138135,2.6927176,49,T3,0,0.0
2.3206522,6.2888722,53,T4/T5,0,0.0
-0.042671382,-6.431492,52,6,0,2.0
5.8686237,4.7608852,57,65,0,0.0
0.14975572,-0.61642575,48,27,0,0.0
3.425499,6.42474,53,T4/T5,0,0.0
6.8093557,6.955083,57,AST,0,0.0
-5.040666,5.379002,50,Tm9,0,0.0
3.7324975,-5.278983,49,PB1,0,0.0
2.529576,7.2929363,53,T4/T5,0,0.0
-11.112094,2.643451,49,T2,0,1.0
6.887795,0.9272216,52,Lawf1,0,1.0
0.6615849,-7.253189,52,6,0,0.0
1.8047837,-2.7728455,49,172,0,0.0
1.4496595,6.079127,53,T4/T5,0,0.0
2.5273013,6.9973073,53,T4/T5,0,1.0
-8.169528,2.293044,51,Tm3,0,0.0
0.43956915,0.17901531,56,80,0,0.0
2.537096,-4.110514,49,32,0,0.0
2.57538,0.23617978,54,72,0,0.0
-3.0704074,-1.7526356,49,89,0,1.0
-9.442168,8.188059,49,G-KC,1,3.0
9.500214,-3.3082814,51,PLM,0,0.0
0.10299223,-3.786651,48,106,0,1.0
-1.2811241,-7.791408,49,122,0,1.0
-10.829759,1.9950408,49,T2,0,0.0
4.82735,0.58761626,54,Dm3,0,0.0
-2.4927094,0.38441354,49,LC10a/b,0,0.0
-1.7845036,-0.95680124,49,128,0,0.0
-2.6797142,-2.5331686,48,99,0,1.0
1.3442135,-2.7617323,49,78,0,1.0
-0.5947527,-2.9937582,48,82,0,0.0
2.19616,1.6818092,51,87,0,0.0
-5.71189,4.802434,50,Tm9,0,0.0
-8.477785,7.15342,50,A/B-KC,1,2.0
-6.330533,10.392854,50,T2a,0,0.0
-2.9594135,8.431338,51,26,0,0.0
-10.358224,-6.694105,49,Mi1,0,0.0
-0.24172173,-3.6218038,48,11,0,1.0
-9.244512,-2.800108,50,Pm1-3,0,2.0
-4.280881,-1.2980042,49,77,0,0.0
0.9816906,-3.80682,49,62,0,0.0
-9.32501,-2.9739676,50,Pm1-3,0,1.0
-4.9795547,2.8868685,52,61,0,0.0
-13.62257,-2.242112,50,T1,0,1.0
2.688773,-5.0033565,49,32,0,4.0
-2.3292673,1.379042,56,19,0,1.0
-1.3782995,2.0320861,55,69,0,1.0
-1.9847901,-5.3065963,50,147,0,1.0
2.2658858,1.7621439,51,87,0,0.0
9.907,-0.7682417,50,90,0,0.0
0.6796718,-5.1451955,49,62,0,0.0
-6.0029397,5.7879796,50,Tm9,0,0.0
3.6167881,6.175129,53,T4/T5,0,0.0
-3.3101678,-4.395782,49,95,0,2.0
4.6497703,-3.1476269,50,24,0,0.0
-0.07040876,0.990379,56,34,0,0.0
-5.8724613,4.9454765,50,Tm9,0,0.0
-1.2711748,0.7614003,56,19,0,1.0
-10.907678,8.213695,49,G-KC,1,5.0
-5.709527,0.9920407,49,Mi9,0,0.0
-3.072689,8.496972,51,26,0,0.0
-1.6551414,1.4431624,55,127,0,0.0
0.0880247,-2.5602405,51,53,0,1.0
0.83389306,-6.8991733,52,6,0,0.0
4.3803425,-0.88710535,54,15a,0,0.0
-0.11179175,9.503128,49,5,0,2.0
2.9766903,-0.05133422,54,72,0,0.0
-13.145993,2.738665,49,T3,0,0.0
-2.100301,-1.4265153,49,89,0,0.0
-6.3189106,2.3658748,50,PB4/5,0,0.0
8.9742565,4.7524686,51,ENS,0,0.0
-4.63258,0.6615544,49,Tm5c,0,0.0
-2.249988,-0.8959381,49,LC10a/b,0,0.0
2.0175982,6.3854623,53,T4/T5,0,1.0
-0.481595,-4.648694,48,36,0,1.0
-4.872914,2.957956,52,61,0,0.0
1.3149716,-3.0718732,49,198,0,0.0
-10.718939,8.386405,49,G-KC,1,4.0
2.9183412,6.62642,53,T4/T5,0,1.0
-1.3205518,-2.308847,48,71,0,2.0
-6.34841,2.100145,50,PB4/5,0,0.0
0.8544332,-4.6637917,49,7,0,0.0
1.5289481,0.96763617,51,87,0,0.0
-0.5234757,3.101309,55,Tm20,0,0.0
1.9569818,-4.8490314,49,23,0,0.0
-6.4263797,-6.326195,53,Dm1,0,0.0
2.89399,7.0698934,53,T4/T5,0,0.0
10.11018,-3.2686334,51,PNG,0,0.0
1.8082446,1.670156,51,87,0,0.0
-4.7993884,2.8632655,52,61,0,0.0
-3.4278874,8.252696,51,26,0,0.0
-1.8565276,-12.899739,50,Mi15,0,1.0
-2.3151436,-2.675762,48,99,0,0.0
3.0948746,-3.7222443,49,162,0,0.0
2.0946739,-2.3015378,49,114,0,0.0
0.39167428,-7.535491,52,6,0,0.0
-0.9503538,-1.8659793,48,25,0,2.0
-3.411752,-4.8566194,50,174,0,4.0
-2.9077065,8.160648,51,26,0,1.0
-11.594851,6.0049124,49,A/B*-KC,1,6.0
0.9755838,-4.4158826,49,7,0,0.0
-2.824369,8.045297,51,26,0,1.0
10.515718,-2.6522937,51,SUB,0,0.0
-0.35635397,1.0495532,56,34,0,0.0
-3.8404403,-7.0641723,51,OPN,0,3.0
-1.8658389,-0.65253097,49,128,0,0.0
-3.4639332,8.393916,51,26,0,0.0
-1.7256432,2.8122454,55,83,0,0.0
0.20261279,8.38282,49,5,0,0.0
-2.6691992,-4.096564,49,95,0,0.0
-3.2132142,0.73341644,49,109,0,0.0
-0.92984426,-1.3403729,48,27,0,0.0
4.763524,0.18680874,54,Dm3,0,0.0
7.008035,3.5967038,51,33,0,0.0
1.9247922,-5.15766,49,23,0,2.0
-2.963284,8.450299,51,26,0,0.0
-9.48364,-2.9695082,50,Pm1-3,0,0.0
-8.084543,-7.9748907,50,159,0,1.0
-8.788095,6.475586,50,A/B-KC,1,5.0
1.9451891,7.1588764,53,T4/T5,0,0.0
-5.9173293,-3.1060808,51,58,0,0.0
-1.5040183,1.9073985,55,69,0,0.0
3.5226743,6.336436,53,T4/T5,0,0.0
-0.3407845,9.4381075,49,5,0,0.0
-5.661512,5.6561475,50,Tm9,0,0.0
0.6422693,-4.968787,49,62,0,2.0
6.862888,1.003243,52,Lawf1,0,1.0
1.7627262,-1.446057,49,101,0,3.0
5.540756,0.67575955,54,Dm3,0,0.0
2.9448814,-5.607924,49,129,0,2.0
-11.151234,2.562268,49,T2,0,0.0
-5.6771064,10.251624,50,T2a,0,0.0
-2.1971207,0.06543165,49,128,0,0.0
-2.4330106,-2.391986,48,99,0,2.0
-0.1838492,-7.2169886,49,6,0,1.0
-4.3271585,-4.8367667,50,14,0,1.0
2.2870722,7.1364264,53,T4/T5,0,0.0
9.907584,-2.8825114,51,SUB,0,0.0
-2.9502187,7.935136,51,26,0,0.0
-3.757559,-7.1092815,51,OPN,0,5.0
1.5977557,5.3180947,53,T4/T5,0,0.0
-1.4023807,-2.5357049,48,143,0,0.0
2.1819165,6.8810825,53,T4/T5,0,0.0
-8.385097,4.0964975,52,Lawf2,0,0.0
8.676172,1.0348086,50,CSM,0,0.0
-1.321271,2.2387283,55,83,0,0.0
-6.3903613,9.861506,50,T2a,0,0.0
-1.2134911,2.7676256,55,83,0,0.0
2.0002365,6.112608,53,T4/T5,0,0.0
1.0973512,-1.2637138,51,53,0,1.0
-9.018808,-0.8382101,50,121,0,0.0
-0.21212111,-5.3599787,48,94,0,1.0
-6.329486,2.3200293,50,PB4/5,0,0.0
-3.9271214,-2.757893,49,63,0,1.0
9.649711,-1.027803,50,90,0,0.0
-10.630489,-6.717601,49,Mi1,0,0.0
7.8821683,-7.8361335,52,Lai,0,4.0
-0.35341606,-9.362838,51,115,0,1.0
1.9550322,6.688741,53,T4/T5,0,0.0
4.288084,-0.8075638,54,15a,0,0.0
3.570543,6.0015464,53,T4/T5,0,0.0
-4.5316052,0.7335088,49,Tm5c,0,0.0
0.025667595,0.581596,56,34,0,1.0
2.543432,5.717455,53,T4/T5,0,0.0
-1.8182591,0.13469425,55,140,0,0.0
-5.68479,-3.0494475,51,58,0,0.0
-2.7979803,-5.6363893,50,18,0,2.0
-9.332635,5.7910423,50,A/B-KC,1,4.0
-4.726668,-1.8211803,49,77,0,0.0
4.9922338,5.213142,57,65,0,0.0
9.474451,1.4115844,50,CSM,0,0.0
-11.209167,8.269002,49,G-KC,1,2.0
0.5250429,-1.6128893,51,53,0,0.0
-2.2770023,1.5827693,56,19,0,0.0
-1.8898138,-1.0421668,49,LC10a/b,0,0.0
0.27285048,0.8725918,56,34,0,0.0
-2.0423136,1.3492427,56,19,0,0.0
1.3028464,-13.264495,49,Tm1/TmY8,0,0.0
-7.956822,2.3590472,51,Tm3,0,0.0
-1.3174375,-3.4939568,48,71,0,0.0
-6.4373226,-6.343999,53,Dm1,0,0.0
-10.734556,1.7893406,49,T2,0,0.0
7.5784163,8.473132,57,AST,0,0.0
-10.584314,-2.3769763,50,AstA/Nplp1,0,0.0
1.676424,-8.03834,52,49,0,0.0
1.1817795,3.6778607,52,TmY3,0,0.0
0.0520865,9.793396,49,5,0,0.0
-3.2048702,-12.180584,50,PAM,0,0.0
1.2269949,-3.8330247,49,67,0,0.0
1.0684339,-2.8843765,49,67,0,1.0
-0.8294197,-6.5205503,49,8,0,2.0
-4.4986534,-2.4329708,49,169,0,1.0
-0.97451574,0.36228624,56,113,0,0.0
-3.080763,8.66744,51,26,0,1.0
-4.247029,-1.7496645,49,77,0,0.0
3.05788,3.6410453,52,L2/L3,0,1.0
-5.939693,10.082845,50,T2a,0,0.0
-1.8388678,-2.9721425,48,82,0,1.0
-1.5950373,-7.0888433,49,8,0,1.0
-6.3283863,-7.4626336,50,81,0,0.0
-7.483872,-5.1828732,53,Poxn,0,2.0
7.7971044,-7.7560096,52,Lai,0,1.0
-2.9874566,5.807717,50,Tm2,0,0.0
0.5612402,-2.0907946,51,53,0,1.0
0.12036238,0.9113673,56,34,0,0.0
3.1098197,-4.646496,49,162,0,3.0
2.0279353,6.3855915,53,T4/T5,0,0.0
-6.811187,10.956278,50,T2a,0,0.0
-10.179986,-6.688744,49,Mi1,0,0.0
-3.2889953,-4.0627837,49,95,0,2.0
5.172347,10.561073,52,Dm9,0,0.0
-2.8445687,-4.751175,50,177,0,3.0
-2.8426566,2.6557586,55,127,0,2.0
0.18050377,0.52604645,56,113,0,1.0
-4.059889,-0.23078695,49,LPC1,0,1.0
-8.14479,2.379254,51,Tm3,0,1.0
5.1206203,0.4402278,54,Dm3,0,1.0
1.7798909,-8.530731,52,LLPC1,0,0.0
-6.2852736,9.913256,50,T2a,0,0.0
-1.0393686,-7.4769588,49,8,0,0.0
-13.235431,2.279004,49,T3,0,0.0
-1.651566,2.3001175,55,69,0,0.0
7.0029945,8.119489,57,AST,0,0.0
-0.2277844,3.082313,55,Tm20,0,0.0
-1.3100972,-3.505918,48,38,0,0.0
-2.3203976,3.384938,55,69,0,0.0
-0.65726227,9.253516,49,5,0,1.0
1.5479105,-8.956283,52,LLPC1,0,1.0
-1.7921382,-7.26277,49,122,0,0.0
5.8822513,4.610681,57,65,0,0.0
-4.052293,-4.5279074,50,PB2,0,0.0
-3.5664976,-3.8067262,49,35,0,1.0
-3.8248897,-3.0702252,49,63,0,1.0
2.1728077,6.469908,53,T4/T5,0,0.0
1.9763175,5.20718,53,T4/T5,0,0.0
-0.09484122,0.28307283,56,34,0,0.0
-8.100312,-7.83179,50,159,0,0.0
-5.014274,3.3663397,52,61,0,1.0
-1.5059758,1.921187,55,83,0,0.0
-2.5895758,8.048371,51,26,0,0.0
0.14672455,9.84278,49,5,0,0.0
-12.753251,1.9276814,49,T3,0,0.0
-5.553925,10.456424,50,T2a,0,0.0
-2.553954,-4.6259933,50,89,0,4.0
5.2534695,10.553928,52,Dm9,0,0.0
-5.99148,-3.6185405,51,58,0,0.0
-9.895908,8.190447,49,G-KC,1,2.0
-4.495383,-2.2778616,49,139,0,0.0
0.6134395,-2.043902,51,53,0,0.0
-6.07331,5.3968425,50,Tm9,0,0.0
4.40317,2.4661546,50,L4/L5,0,0.0
2.140265,-3.728105,49,114,0,0.0
-4.443348,7.2107463,52,Tm4,0,0.0
-3.018729,-11.225222,50,SER,0,0.0
-5.8262258,11.0660715,50,T2a,0,0.0
9.1513405,2.2837093,52,CTX,0,0.0
-2.2835865,-3.9567018,48,12,0,1.0
0.6481247,-7.5913243,52,6,0,1.0
-11.327133,2.6076703,49,T2,0,0.0
8.566639,0.8287099,50,CSM,0,0.0
-0.0088964915,0.96762615,56,34,0,0.0
0.0697578,-5.530693,48,94,0,2.0
10.031594,-3.3455212,51,PNG,0,0.0
3.4847574,-0.85683656,54,125,0,0.0
0.7395018,-5.2300305,49,62,0,0.0
-1.5253602,-8.083279,49,8,0,0.0
-3.1843786,-4.171222,49,95,0,0.0
-2.8403625,-5.375637,50,18,0,3.0
-3.0492055,0.9171765,49,136,0,1.0
-0.075944595,3.6173518,55,Tm20,0,1.0
4.09508,-1.4808607,54,15b,0,1.0
9.149041,3.8686986,51,ENS,0,0.0
-3.5020094,2.9390798,49,104,0,0.0
2.0865657,6.2614584,53,T4/T5,0,1.0
-2.2394834,-1.9527222,48,100,0,0.0
-4.383389,7.37413,52,Tm4,0,0.0
-5.0000997,5.288294,50,Tm9,0,0.0
-4.0987396,-3.2587955,49,63,0,0.0
-1.7942811,-2.6848433,49,214,0,0.0
-5.086105,3.2205074,52,61,0,0.0
1.9093205,-4.9476943,49,32,0,2.0
-4.3852906,-5.3653803,51,OPN,0,0.0
4.234363,2.4887877,50,L4/L5,0,0.0
-0.6432115,-4.9447756,48,11,0,2.0
-1.2786609,0.5668557,56,80,0,1.0
-5.946151,10.990033,50,T2a,0,1.0
-9.412893,9.082706,49,G-KC,1,6.0
3.411149,-0.9366572,54,15a,0,0.0
7.113468,0.82115126,52,Lawf1,0,2.0
-3.1371074,8.049467,51,26,0,0.0
-6.657831,-7.954356,50,81,0,2.0
-4.1029167,7.0652337,52,Tm4,0,1.0
-0.6033888,-3.003073,48,100,0,2.0
-5.4843144,5.216481,50,Tm9,0,0.0
-3.7169611,1.0772451,53,131,0,2.0
4.5228763,-1.776206,54,15b,0,0.0
-4.25388,-5.1334724,50,14,0,5.0
8.524546,1.209721,50,CSM,0,0.0
4.7167363,-0.99519175,54,15a,0,0.0
-2.5275319,8.199349,51,26,0,0.0
-0.038411405,9.298025,49,5,0,1.0
-2.695393,5.2590346,50,Tm2,0,0.0
2.8359237,-4.528209,49,67,0,1.0
-1.2899567,-5.5807915,50,66,0,0.0
0.35104707,-8.571754,49,dFB_A,0,1.0
7.6411614,-7.3262124,52,Lai,0,0.0
0.44127497,-1.6499269,51,53,0,0.0
-0.18087433,0.2638542,56,113,0,0.0
1.0058242,-5.007427,49,62,0,0.0
-1.2998687,-5.753045,50,30,0,2.0
0.3283506,-8.65493,49,dFB_A,0,2.0
-3.7599092,-3.2599764,49,35,0,0.0
3.364469,-0.26349425,54,72,0,0.0
0.975674,-3.2817817,49,7,0,0.0
-4.5073705,0.8001784,49,Tm5c,0,0.0
-13.595426,-2.5552003,50,T1,0,0.0
-0.73849213,1.1980011,56,80,0,1.0
2.7996426,11.792406,51,C3,0,0.0
0.7651915,-0.1086645,51,97,0,0.0
-13.211261,1.7181466,49,T3,0,0.0
6.3489914,7.9351687,57,AST,0,0.0
2.3234787,6.7780275,53,T4/T5,0,0.0
9.462652,4.1737986,51,ENS,0,0.0
4.748437,-5.6926866,53,Clock_C,0,0.0
-10.451875,-2.4692326,50,AstA/Nplp1,0,0.0
-10.123691,-6.2915764,49,Mi1,0,0.0
-6.5085845,-1.5915809,49,Pm4,0,2.0
4.333677,2.4480433,50,L4/L5,0,0.0
-2.7886171,8.627129,51,26,0,0.0
0.21874785,-3.295717,48,106,0,3.0
8.901269,5.145667,51,ENS,0,0.0
-1.4148114,-2.9729538,48,71,0,3.0
-0.3779306,-5.5171785,48,94,0,1.0
3.6716979,-7.703812,52,108,0,0.0
9.178266,-1.7054756,50,SUB,0,0.0
-3.930542,-6.8615527,51,OPN,0,2.0
-1.2353059,-5.2758355,50,100,0,2.0
0.6869117,-4.664798,49,62,0,0.0
-8.008876,-4.548754,53,218,0,2.0
2.2029057,6.015312,53,T4/T5,0,0.0
-11.090698,2.6552289,49,T2,0,0.0
-1.126029,-3.8977695,48,11,0,1.0
0.46748316,-2.0366082,51,53,0,5.0
-4.07246,-7.006646,51,OPN,0,0.0
-9.400619,6.168004,50,A/B-KC,1,2.0
5.094877,-1.298827,54,15a,0,0.0
-1.6501473,-5.3715405,50,30,0,0.0
-3.3535209,-12.791709,50,PAM,0,0.0
-3.9915578,-11.12841,50,OCTY,0,0.0
-2.849371,0.63669777,49,136,0,1.0
-1.4602714,-2.8053162,51,91,0,1.0
1.4629555,-3.4679725,49,Clock_B,0,0.0
-8.321324,2.499203,51,Tm3,0,0.0
-1.5793351,-5.170791,50,147,0,0.0
6.523797,3.8615942,51,33,0,1.0
-2.4218464,-3.903226,48,99,0,3.0
-7.0174866,3.384834,51,142,0,0.0
-11.253339,2.2684782,49,T2,0,0.0
-6.0449443,-1.8655348,49,Pm4,0,0.0
-0.17275475,2.9229736,55,Tm20,0,0.0
0.81650835,-3.5556316,49,172,0,1.0
3.522551,5.9134088,53,T4/T5,0,1.0
-1.0918112,-0.7948076,49,169,0,0.0
8.334877,-2.039666,50,184,0,0.0
2.215763,-3.49687,49,78,0,0.0
-1.5299934,-3.695812,48,12,0,0.0
9.579747,-3.3124802,51,PLM,0,0.0
-2.3863618,-7.7262406,49,84,0,0.0
-0.67814976,-4.1286263,48,11,0,0.0
-7.5890994,0.35359803,51,TmY5a,0,0.0
-11.652734,6.7735124,49,A/B*-KC,1,0.0
-3.076727,8.331484,51,26,0,0.0
1.2079967,1.8866862,56,57,0,0.0
-10.2452965,-1.4672065,52,Pm3,0,1.0
0.88604105,-7.431809,52,6,0,0.0
-6.147615,-8.169457,50,81,0,1.0
-2.0015037,-0.82637525,49,LC10a/b,0,0.0
1.8092192,5.495444,53,T4/T5,0,0.0
1.5633861,-2.270088,49,Dm12,0,0.0
3.4751222,5.7685375,53,T4/T5,0,1.0
1.7215853,-8.561667,52,49,0,0.0
-0.27361393,-2.0997083,51,91,0,1.0
-1.3207847,-5.2356677,50,66,0,0.0
-0.99648315,-2.9011197,48,71,0,0.0
2.6928346,6.0935345,53,T4/T5,0,0.0
-1.4562018,1.375482,56,80,0,0.0
2.9343274,-0.38902652,54,125,0,0.0
-0.3743902,2.3364203,55,Tm20,0,0.0
-2.928686,2.1801896,55,127,0,2.0
-7.509447,0.46483958,51,TmY5a,0,0.0
-4.0722933,-0.9022166,49,LPC1,0,1.0
-7.6150417,-8.314055,50,159,0,1.0
7.213003,-4.194382,53,PR,0,2.0
-7.408414,-2.3246357,49,Pm4,0,0.0
-0.6620023,-7.1358256,52,50,0,1.0
0.10460081,8.757025,49,5,0,0.0
-4.3083534,-5.5580873,50,14,0,2.0
3.9796138,-1.6118865,54,15b,0,0.0
-2.579341,8.121076,51,26,0,0.0
2.4540832,6.170726,53,T4/T5,0,0.0
1.5555698,-7.040013,52,108,0,1.0
-1.8556427,-0.15761527,49,128,0,0.0
2.7856681,-5.1235614,49,129,0,1.0
-7.7411404,0.22424813,51,TmY5a,0,0.0
-4.3051853,6.9477897,52,Tm4,0,0.0
-10.828125,6.4837236,49,A/B*-KC,1,5.0
-4.3278365,1.8382236,53,131,0,1.0
-10.333529,8.552836,49,G-KC,1,2.0
-3.2018778,11.441136,52,Dm8/Dm11,0,0.0
-0.5966874,0.36177385,56,113,0,0.0
3.1300364,5.437154,53,T4/T5,0,0.0
3.8761926,-2.8605344,50,24,0,1.0
-11.40938,2.422995,49,T2,0,0.0
4.660249,-0.8593307,54,15a,0,2.0
1.4051701,6.566527,53,T4/T5,0,0.0
1.1329935,-3.899202,49,7,0,0.0
2.358572,6.791373,53,T4/T5,0,0.0
-3.1016824,-9.692873,49,Pm4,0,1.0
1.1172067,-3.560111,49,130,0,1.0
-1.8565005,-4.253221,49,95,0,0.0
-1.6568116,0.8863607,56,19,0,0.0
